StudyID,TraitNo,Cross_ID,Sex,parents_different_stats,max_SD_diff,min_SD_diff,parents_different_stats_and_SD
Soto_2010,5.5,B,NA,FALSE,0.4243524478683271,0.3532053973681982,FALSE
Soto_2010,6,A,NA,FALSE,0.4086882515822353,0.39793074519853217,FALSE
Soto_2010,6.5,B,NA,TRUE,1.2632182321020335,1.1425305824340692,TRUE
WHITE_1973,1,A,NA,TRUE,6.321964542989736,3.886136889649367,TRUE
Giesen_2017,1,A,F,TRUE,7.959098225860303,2.084525700666376,TRUE
Keller_2016,1,A,NA,TRUE,2.9998536535207836,2.7019020503029867,TRUE
Vitova_2015,1,A,NA,TRUE,10.374239428970291,5.790787265252684,TRUE
Vitova_2015,2,A,NA,FALSE,0.4019782855877996,0.31677030051222527,FALSE
Sano_2016,1,A,NA,FALSE,0.10052910052910052,0.058244344693111565,FALSE
Sano_2016,2,A,NA,FALSE,0.03165571568323276,0.03114373299321498,FALSE
Sano_2016,3,A,NA,TRUE,4.6284245753373545,3.182041895544431,TRUE
Sano_2016,4,A,NA,TRUE,2.8460498941515415,1.8296035033831337,TRUE
Sano_2016,5,A,NA,TRUE,2.0238577025077626,1.6865480854231358,TRUE
Sano_2016,6,A,NA,TRUE,1.7076299364909246,1.7076299364909246,TRUE
Sano_2016,7,A,NA,TRUE,1.1858541225631432,0.9486832980505144,TRUE
Sano_2016,8,A,NA,TRUE,3.668242085795319,3.056868404829433,TRUE
Kokita_2017,1,A,NA,TRUE,5.570413841896923,4.083276990667146,TRUE
LEGNER_1987,1,A,NA,TRUE,161.9,8.336505388435857,TRUE
Knowlton_2014,1,A,NA,TRUE,2.450000000000003,2.2272727272727297,TRUE
Knowlton_2014,2,A,NA,TRUE,1.7777777777777755,1.5999999999999979,TRUE
Knowlton_2014,3,A,NA,TRUE,12.749999999999998,11.333333333333332,TRUE
Knowlton_2014,4,A,NA,TRUE,3.23076923076923,1.1666666666666665,TRUE
Szucs_2012,1,A,F,TRUE,7.251676787503757,1.1545634923355583,TRUE
Szucs_2012,1,A,M,TRUE,6.6182575956479734,1.6518341821303342,TRUE
Szucs_2012,2,A,NA,TRUE,14.732289620523233,3.8537230430386646,TRUE
FRITZ_1974,1,A,NA,TRUE,5.333333333333333,5.142857142857142,TRUE
FRITZ_1974,2,A,NA,TRUE,5.75,4.211267605633803,TRUE
FRITZ_1974,3,A,NA,TRUE,8.666666666666673,2.5277777777777795,TRUE
FRITZ_1974,4,A,NA,TRUE,3.327272727272724,3.1551724137931005,TRUE
Kronforst_2006,1,A,NA,TRUE,9.044991273697113,8.16329609849287,TRUE
Brodie_1997,1,A,NA,TRUE,15.006984930818094,4.676237738027809,TRUE
Brodie_1997,2,A,NA,TRUE,7.361216176835464,4.529979336632491,TRUE
Brodie_1997,3,A,NA,TRUE,9.340808916191806,2.6588499364838727,TRUE
Concannon_2015,1,A,NA,TRUE,6.307471578694818,5.350551557677374,TRUE
Moccia_2007,1,A,NA,TRUE,5.002009699912461,3.4207281504653175,TRUE
Moccia_2007,2,A,NA,TRUE,0.6744476298085623,0.6173207095678022,TRUE
Moccia_2007,3,A,NA,TRUE,3.88678789431247,3.1965516168236165,TRUE
Moccia_2007,4,A,NA,FALSE,0.15098353187753838,0.1342645476151981,FALSE
Moccia_2007,5,A,NA,TRUE,7.541318925707929,4.341639704781752,TRUE
Moccia_2007,6,A,NA,TRUE,3.244614540664852,2.753292708659705,TRUE
Moccia_2007,7,A,NA,TRUE,7.084195231403922,4.24817718206579,TRUE
Moccia_2007,8,A,NA,TRUE,3.4197801880620378,2.7380510363386126,TRUE
Woods_2009,1,A,NA,TRUE,2.8318536193722843,2.767015274295394,TRUE
Woods_2009,1,B,NA,FALSE,0.22360679774997416,0.13608263849345015,FALSE
Woods_2009,1,C,NA,TRUE,4.323067426532058,2.6925822116820832,TRUE
Woods_2009,2,A,NA,TRUE,7.056419473550375,2.4239740664329847,TRUE
Woods_2009,2,B,NA,FALSE,1.677050752064499,0.38273271957780414,TRUE
Woods_2009,2,C,NA,TRUE,12.29837295200747,8.170590888580396,TRUE
Woods_2009,3,A,NA,TRUE,1.1141722483597145,0.6123725562262705,TRUE
Woods_2009,3,B,NA,TRUE,1.006230589874905,0.5248908141355777,TRUE
Woods_2009,3,C,NA,FALSE,0.16770498278231458,0.15916737006678824,FALSE
Westerbergh_2002,1,A,NA,TRUE,14.287579959213938,2.645848141447597,TRUE
Westerbergh_2002,2,A,NA,TRUE,6.574039867725301,3.652244370387475,TRUE
Westerbergh_2002,3,A,NA,TRUE,8.414770963590605,3.2364503968857026,TRUE
Westerbergh_2002,4,A,NA,TRUE,3.1117121897073554,2.8288292637060533,TRUE
Westerbergh_2002,5,A,NA,TRUE,4.621749273029655,3.6313744303970794,TRUE
Westerbergh_2002,6,A,NA,TRUE,1.0518463771117716,0.8091125981303832,TRUE
ANDERSSON_1991,1,A,NA,TRUE,5.733063291634093,4.855214188079574,TRUE
Zakas_2014,1,A,NA,TRUE,4.418604651162786,3.2947976878612684,TRUE
Zakas_2014,2,A,NA,TRUE,27.598004000000003,5.148881343283582,TRUE
Zakas_2014,3,A,NA,TRUE,Inf,6.524064171122995,TRUE
Auffray_2001,1,A,NA,TRUE,0.5102919066750752,0.4221585268381755,TRUE
Auffray_2001,2,A,NA,FALSE,0.3055050463303896,0.257151425429726,FALSE
Auffray_2001,3,A,NA,TRUE,2.191986497404766,1.3123574298495746,TRUE
Auffray_2001,4,A,NA,TRUE,1.0253461377792032,0.6723816849400542,TRUE
Auffray_2001,5,A,NA,FALSE,0.1993366482555288,0.16245910832216484,FALSE
Auffray_2001,6,A,NA,FALSE,0.3605104389394545,0.3396291366019414,FALSE
Leotard_2008,1,A,NA,TRUE,6.2025316455696204,3.8431372549019605,TRUE
Leotard_2008,2,A,NA,TRUE,5.0067415730337075,4.556237218813905,TRUE
Larcombe_2016,1,A,NA,TRUE,17.27053096086322,5.494989575861628,TRUE
Larcombe_2016,2,A,NA,FALSE,0.9931081038873565,0.43357122658199543,FALSE
Larcombe_2016,3,A,NA,TRUE,17.349581413066883,4.635681595184147,TRUE
Larcombe_2016,4,A,NA,TRUE,3.594245988646328,2.917177116335894,TRUE
Yamashita_2014,2,A,NA,TRUE,4.702500000470249,3.886363637070248,TRUE
Yamashita_2014,3,A,NA,TRUE,Inf,1.5750000001574984,TRUE
Yamashita_2014,4,A,NA,TRUE,41.850000004184984,5.524199998364835,TRUE
Yamashita_2014,6,A,NA,TRUE,2.812499996912501,2.2499999975300007,TRUE
Yamashita_2014,7,A,NA,TRUE,6.0000000096785735,3.359999998916001,TRUE
Yamashita_2014,8,A,NA,FALSE,0.5999999553485498,0.5581394928757408,FALSE
Yamashita_2014,9,A,NA,TRUE,2.084013633553334,1.3265305989819052,TRUE
Yamashita_2014,10,A,NA,TRUE,11.200000069227048,2.66666670512614,TRUE
Yamashita_2014,11,A,NA,TRUE,1.8000000148377608,1.2857142894994293,TRUE
Yamashita_2014,12,A,NA,TRUE,3.352941198650216,2.280000008204688,TRUE
Yamashita_2014,13,A,NA,TRUE,2.812499989984512,2.499999991097344,TRUE
Yamashita_2014,14,A,NA,TRUE,2.3333333261963953,1.2068965524879018,TRUE
Selz_2014b,1,A,NA,TRUE,1.3276334728563857,0.9258012588419837,TRUE
Selz_2014b,2,A,NA,TRUE,1.0757933139525928,0.9009019428013509,TRUE
Selz_2014b,1,B,NA,TRUE,1.2952478419147027,1.077055023322893,TRUE
Selz_2014b,1,C,NA,TRUE,2.0338263767559512,1.6514478359953826,TRUE
Selz_2014b,2,B,NA,TRUE,1.3278324642451325,1.1966100148162169,TRUE
Selz_2014b,2,C,NA,FALSE,0.5940595703937331,0.2973738240678034,FALSE
Selz_2014b,1,D,NA,FALSE,0.43867503869715124,0.2961958171380193,FALSE
Selz_2014b,2,D,NA,TRUE,1.7319619138486602,0.9620590463801739,TRUE
Selz_2014a,2,A,NA,FALSE,0.10920563813884188,0.07442391652148184,FALSE
Selz_2014a,3,A,NA,TRUE,3.328175603990619,2.290813135919275,TRUE
Selz_2014a,2,B,NA,TRUE,2.47129594812387,1.9304324213146997,TRUE
Selz_2014a,3,B,NA,TRUE,1.895372570552205,1.3693305938983735,TRUE
Selz_2014a,4,A,NA,TRUE,15.937649754238702,8.493763517257179,TRUE
Selz_2014a,5,A,NA,FALSE,0.20737042366135022,0.10148893232994091,FALSE
Selz_2014a,4,B,NA,TRUE,6.419779769504388,3.252813347491533,TRUE
Selz_2014a,5,B,NA,FALSE,0.2906435910412567,0.18818031748604813,FALSE
Ahn_1999,1,A,NA,TRUE,2.6086956521739135,1.7142857142857146,TRUE
Ahn_1999,2,A,NA,TRUE,2.8571428571428563,2.285714285714285,TRUE
Ahn_1999,3,A,NA,TRUE,0.7692307692307665,0.5714285714285694,TRUE
Ahn_1999,4,A,NA,TRUE,0.8510638297872348,0.7407407407407414,TRUE
Ahn_1999,5,A,NA,TRUE,0.2702702702702693,0.26315789473684115,TRUE
Ahn_1999,6,A,NA,TRUE,0.1960784313725518,0.18867924528302155,TRUE
Ahn_1999,7,A,NA,TRUE,0.21276595744681154,0.1960784313725518,TRUE
Ahn_1999,8,A,NA,TRUE,1.296296296296295,1.093749999999999,TRUE
Ahn_1999,9,A,NA,TRUE,1.8518518518518516,1.7543859649122808,TRUE
Ahn_1999,10,A,NA,TRUE,0.6122448979591851,0.49180327868852575,TRUE
Ahn_1999,11,A,NA,TRUE,1.6326530612244914,1.0958904109589052,TRUE
Ahn_1999,12,A,NA,TRUE,0.6382978723404196,0.5357142857142806,TRUE
ARNOLD_1981,1,A,NA,TRUE,1.2995689655172418,1.2995689655172418,TRUE
ARNOLD_1981,1,B,NA,TRUE,0.986046511627907,0.913793103448276,TRUE
Konuma_2013,1,A,NA,TRUE,9.420943317850533,7.782505615173445,TRUE
Konuma_2013,2,A,NA,TRUE,7.541667327914581,7.240002764623519,TRUE
Konuma_2013,3,A,NA,TRUE,1.7454541745454175,1.4999994843750164,TRUE
Konuma_2013,4,A,NA,TRUE,2.4318208784089563,2.276598421729335,TRUE
Konuma_2013,5,A,NA,TRUE,2.424997869625203,1.7636350908428968,TRUE
Konuma_2013,6,A,NA,TRUE,1.851851904252403,1.3888886825617552,TRUE
Konuma_2013,7,A,NA,TRUE,3.611111683950668,3.0952385862434295,TRUE
Caillaud_2012,1,A,NA,TRUE,2.8666677053335,2.3888895912037684,TRUE
Caillaud_2012,5,A,NA,FALSE,0.9999999199999968,0.9259258148148148,FALSE
Caillaud_2012,2,A,NA,TRUE,1.575756653443761,1.3333330153845862,TRUE
Caillaud_2012,6,A,NA,TRUE,1.8205128205128205,1.6904761904761905,TRUE
Caillaud_2012,3,A,NA,TRUE,1.028985197227689,0.9861112534721869,TRUE
Caillaud_2012,7,A,NA,TRUE,1.4444423148183634,0.942029166666666,TRUE
Caillaud_2012,4,A,NA,TRUE,2.444444895833418,1.955554963333511,TRUE
Caillaud_2012,8,A,NA,TRUE,1.9555562666666666,1.3968259047619047,TRUE
Schluter_2004,1,A,NA,TRUE,11.492232985306726,10.759344493977872,TRUE
Schluter_2004,1,C,NA,FALSE,0,0,FALSE
Schluter_2004,1,B,NA,TRUE,16.937497148125484,13.14543173962001,TRUE
Schluter_2004,2,A,NA,TRUE,7.416499287493991,4.629019926714009,TRUE
Schluter_2004,2,B,NA,TRUE,7.650000215000006,5.301135736257601,TRUE
Bowles_2016,1,A,M,TRUE,1.4749999974299985,1.4305394960806526,TRUE
Bowles_2016,1,A,F,TRUE,1.3363062340928857,1.2786588005850106,TRUE
Sasabe_2007,1,A,M,TRUE,16.47058727861597,8.749999740800005,TRUE
Sasabe_2007,2,A,M,TRUE,20.79873809896206,7.623530157973775,TRUE
Sasabe_2007,3,A,F,TRUE,5.083333314708333,4.5750000854887505,TRUE
Sasabe_2007,4,A,F,TRUE,1.0588235084892132,0.765957474181157,TRUE
MCPHAIL_1992,1,A,Both,TRUE,3.7826086956521743,3.2830188679245285,TRUE
MCPHAIL_1992,2,A,Both,TRUE,1.0588235294117683,0.7912087912087938,TRUE
MCPHAIL_1992,3,A,Both,FALSE,0.1621621621621635,0.120000000000001,FALSE
MCPHAIL_1992,4,A,Both,FALSE,0.13793103448275876,0.12903225806451624,FALSE
MCPHAIL_1992,5,A,Both,TRUE,1.2647058823529402,0.914893617021276,TRUE
MCPHAIL_1992,6,A,Both,TRUE,3.812499999999999,2.9756097560975605,TRUE
MCPHAIL_1992,7,A,Both,TRUE,3,2.0869565217391304,TRUE
MCPHAIL_1992,8,A,Both,TRUE,Inf,6.476190476190476,TRUE
MCPHAIL_1992,9,A,Both,TRUE,4.933333333333334,4.352941176470588,TRUE
MCPHAIL_1992,10,A,Both,TRUE,12.142857142857142,10,TRUE
MCPHAIL_1992,11,A,Both,TRUE,1.5797101449275361,1.4342105263157894,TRUE
MCPHAIL_1992,12,A,Both,TRUE,3.032258064516129,2.685714285714286,TRUE
MCPHAIL_1992,13,A,Both,TRUE,3.7857142857142865,3.758865248226951,TRUE
Forister_2005,1,A,NA,TRUE,3.518979581486334,2.3962399568479733,TRUE
Ferris_2017,1,A,NA,TRUE,2.651331719128329,2.5347222222222223,TRUE
Ferris_2017,2,A,NA,TRUE,1.5587529976019185,1.1304347826086956,TRUE
Ferris_2017,3,A,NA,TRUE,1.3525641025641022,0.9336283185840706,TRUE
Ferris_2017,4,A,NA,TRUE,10.309278350515465,3.2110091743119265,TRUE
Ferris_2017,5,A,NA,TRUE,8.844282238442823,4.630573248407644,TRUE
Bertel_2016,1,A,NA,TRUE,5.698682144906474,4.468204104565225,TRUE
Bertel_2016,2,A,NA,FALSE,0.5269184926286044,0.35071995473321216,FALSE
Yukilevich_2016,1,A,M,TRUE,104.45628186748169,72.22796030243205,TRUE
Yukilevich_2016,2,A,M,TRUE,15.617241508447368,5.978444786951186,TRUE
Yoshizawa_2012,1,A,NA,TRUE,2.654667738644398,1.858267423555014,TRUE
Yoshizawa_2012,2,A,NA,TRUE,6.194224794698942,4.6456685874297206,TRUE
Yoshizawa_2012,3,A,NA,TRUE,2.4907994156454247,1.5850541665078313,TRUE
Yoshizawa_2012,1,B,NA,TRUE,2.180166233550568,1.1184017140360059,TRUE
Yoshizawa_2012,2,B,NA,TRUE,5.123618077988507,2.4969425823162132,TRUE
Yoshizawa_2012,3,B,NA,TRUE,2.9441561642876497,1.6476220901932244,TRUE
Dalziel_2012,1,A,NA,TRUE,3.8460369478343117,3.482672668184192,TRUE
Dalziel_2012,1,B,NA,TRUE,5.416253501275033,5.416253501275033,TRUE
Dalziel_2012,2,A,NA,TRUE,2.979249389161841,1.5770163593772084,TRUE
Dalziel_2012,2,B,NA,TRUE,5.947940798991764,1.4161763941457692,TRUE
Dalziel_2012,3,A,NA,TRUE,3.041777682905596,2.63959779336546,TRUE
Dalziel_2012,4,A,NA,FALSE,1.2179874410925842,0.5964758381638937,TRUE
Dalziel_2012,3,B,NA,TRUE,4.933071260516142,4.64742590459534,TRUE
Dalziel_2012,4,B,NA,TRUE,1.852506632939582,1.4408569220781695,TRUE
Dalziel_2012,5,A,NA,TRUE,3.7347397075346835,2.565711058331769,TRUE
Dalziel_2012,6,A,NA,FALSE,1.129994895750391,0.8748755661462959,TRUE
Dalziel_2012,7,B,NA,TRUE,7.322961948301323,5.031084485634744,TRUE
Dalziel_2012,8,B,NA,TRUE,2.60713949958093,2.3180157096934355,TRUE
Leinonen_2011,1,A,NA,TRUE,1.879227036098265,1.1673033058868283,TRUE
Leinonen_2011,2,A,NA,TRUE,5.3131301408120715,2.4839511332193074,TRUE
Leinonen_2011,3,A,NA,TRUE,4.848910497634879,2.542859886311355,TRUE
Fishman_2002,1,A,NA,TRUE,1.0883942284479498,0.9561087312945309,TRUE
Fishman_2002,2,A,NA,FALSE,0.0232079123459108,0.01653478515120686,FALSE
Fishman_2002,3,A,NA,TRUE,6.37129718621346,5.177734656219143,TRUE
Fishman_2002,4,A,NA,TRUE,9.621686768671314,9.471729226175047,TRUE
Fishman_2002,5,A,NA,TRUE,10.852843557856414,8.741207439832156,TRUE
Fishman_2002,6,A,NA,TRUE,8.782744328405805,7.13743502411085,TRUE
Fishman_2002,7,A,NA,TRUE,5.6986303518124375,5.145645995224425,TRUE
Fishman_2002,8,A,NA,TRUE,4.9920788318925595,3.0714221495291976,TRUE
Fishman_2002,9,A,NA,TRUE,9.36507521723244,8.511939548072569,TRUE
Fishman_2002,10,A,NA,TRUE,4.095238095238095,2.2984466804468493,TRUE
Fishman_2004,1,A,NA,TRUE,6.142857177295919,3.7941176826773364,TRUE
Fishman_2004,2,A,NA,TRUE,13.16504854368932,4.4605263157894735,TRUE
Fishman_2004,3,A,NA,TRUE,6.846153846153845,3.4230769230769225,TRUE
Lair_1997,1,A,NA,TRUE,1.9289893645124137,1.9289893645124137,TRUE
Lair_1997,1,B,NA,TRUE,8.119788906337401,4.032646815999694,TRUE
Lair_1997,1,C,NA,TRUE,3.573088806964132,2.158437331133302,TRUE
Lair_1997,1,D,NA,TRUE,0.3200589706443836,0.3178964121890757,TRUE
Lair_1997,1,E,NA,TRUE,0.577390390971377,0.4521363895157661,TRUE
Lair_1997,1,F,NA,TRUE,1.9515770719597476,1.2419126742632025,TRUE
Lair_1997,1,G,NA,TRUE,5.692099829570807,5.692099829570807,TRUE
MACNAIR_1989,1,A,NA,TRUE,1.797505196306236,1.3850707753149578,TRUE
MACNAIR_1989,2,A,NA,TRUE,7.420811575861797,3.8419614886593014,TRUE
MACNAIR_1989,3,A,NA,TRUE,6.78225340272955,3.8891737532530266,TRUE
MACNAIR_1989,4,A,NA,TRUE,0.8361791889868316,0.3973859814414332,TRUE
MACNAIR_1989,5,A,NA,TRUE,1.6689798761999781,1.0829771494232185,TRUE
MACNAIR_1989,6,A,NA,TRUE,9.667534561086187,4.06591421011524,TRUE
MACNAIR_1989,7,A,NA,TRUE,3.1359253463336425,3.0522855974533334,TRUE
MACNAIR_1989,8,A,NA,TRUE,9.76792432807566,3.8893906619955394,TRUE
MACNAIR_1989,9,A,NA,TRUE,6.374750203831494,4.2032016359617606,TRUE
MACNAIR_1989,10,A,NA,TRUE,9.315899052928469,4.659651682386743,TRUE
MACNAIR_1989,11,A,NA,TRUE,6.126912966576233,3.9756661143299716,TRUE
MACNAIR_1989,12,A,NA,TRUE,5.35651113865256,3.7024436183942515,TRUE
MACNAIR_1989,13,A,NA,TRUE,1.866515106733531,1.4605103600271014,TRUE
MACNAIR_1989,14,A,NA,TRUE,19.721731644060856,3.3619629616349687,TRUE
MACNAIR_1989,15,A,NA,TRUE,1.919954293673658,0.7070931885992277,TRUE
MACNAIR_1989,16,A,NA,TRUE,2.1608897344483924,0.9144589659889417,TRUE
MACNAIR_1989,17,A,NA,TRUE,1.9007760598855754,1.1854568524092712,TRUE
MACNAIR_1989,18,A,NA,TRUE,2.5739469326951925,0.7481092150620916,TRUE
MACNAIR_1989,19,A,NA,TRUE,3.014316290062504,2.307126924481896,TRUE
MACNAIR_1989,20,A,NA,FALSE,0.635938831748215,0.5223742455561021,FALSE
MACNAIR_1989,21,A,NA,TRUE,1.1990639502016878,0.9206323785192181,TRUE
MACNAIR_1989,22,A,NA,TRUE,5.58575995596967,1.8545751046796781,TRUE
MACNAIR_1989,23,A,NA,TRUE,0.8130537781070744,0.6267343178393532,TRUE
Emms_2000,1,A,NA,TRUE,3.799383600525833,3.608353140164199,TRUE
Emms_2000,2,A,NA,TRUE,11.648117113948246,10.036896035368375,TRUE
Emms_2000,3,A,NA,TRUE,14.350295079131001,12.530300960393037,TRUE
Emms_2000,4,A,NA,TRUE,10.885221818830678,9.807856784068042,TRUE
Emms_2000,5,A,NA,TRUE,13.310488855538221,7.051555253054498,TRUE
Emms_2000,6,A,NA,TRUE,1.5225781326736605,1.0026734044436303,TRUE
Emms_2000,7,A,NA,TRUE,1.468053162827861,0.5648215367893228,TRUE
Emms_2000,8,A,NA,FALSE,0.19187497741901488,0.17582756746152156,FALSE
ANDERSSON_1995,1,A,NA,TRUE,7.323539467741936,4.270151539184953,TRUE
ANDERSSON_1995,1,B,NA,TRUE,11.014506134408602,10.346960308080808,TRUE
ANDERSSON_1995,1,C,NA,TRUE,3.4672717171717156,2.152099686520375,TRUE
Vereecken_2010,1,A,NA,TRUE,34.36123858823091,33.58709453313158,TRUE
Vereecken_2010,2,A,NA,TRUE,0.9691693626039984,0.8248413371995428,TRUE
Punzalan_2017,1,A,F,TRUE,5.715718913723629,3.754822685328993,TRUE
Punzalan_2017,1,A,M,TRUE,6.586689231478367,4.841382902621605,TRUE
Punzalan_2017,2,A,F,TRUE,8.020506840621072,6.10454572004479,TRUE
Punzalan_2017,2,A,M,TRUE,3.3223365973668892,2.3718300961112373,TRUE
Favre_2011,1,A,NA,TRUE,3.1333333232208016,1.9583333362959894,TRUE
Favre_2011,2,A,NA,FALSE,0.4999999895772232,0.46153845265751553,FALSE
Favre_2011,3,A,NA,TRUE,1.9074097853109764,1.1075271155514963,TRUE
ROSS_1981,1,A,NA,TRUE,4.769392033542974,4.005281690140843,TRUE
ROSS_1981,1,B,NA,TRUE,2.200704225352113,2.0226537216828477,TRUE
ROSS_1981,1,C,NA,TRUE,20.47146401985112,7.262323943661973,TRUE
ROSS_1981,2,A,NA,TRUE,9.145728643216081,7.844827586206899,TRUE
ROSS_1981,2,D,NA,TRUE,3.6206896551724164,2.5301204819277126,TRUE
ROSS_1981,4,A,NA,TRUE,6.043478260869563,5.801335559265441,TRUE
ROSS_1981,5,A,NA,TRUE,5.082742316784869,4.497907949790793,TRUE
ROSS_1981,5,B,NA,TRUE,29.905437352245873,15.76323987538941,TRUE
ROSS_1981,5,D,NA,TRUE,4.266666666666663,3.782505910165482,TRUE
ROSS_1981,6,A,NA,TRUE,5.348837209302327,3.5168195718654447,TRUE
ROSS_1981,6,B,NA,TRUE,11.824324324324326,5.351681957186545,TRUE
ROSS_1981,6,C,NA,TRUE,3.440860215053763,2.446483180428135,TRUE
ROSS_1981,6,D,NA,TRUE,2.7083333333333326,1.987767584097859,TRUE
ROSS_1981,7,A,NA,TRUE,10.018416206261511,4.692891649413388,TRUE
ROSS_1981,7,D,NA,TRUE,8.471454880294658,5.616605616605616,TRUE
ROSS_1981,8,A,NA,TRUE,5.967741935483871,3.737373737373737,TRUE
ROSS_1981,8,B,NA,TRUE,8.839985080193955,3.82258064516129,TRUE
ROSS_1981,8,C,NA,FALSE,0.10991207034372402,0.08870967741935402,FALSE
ROSS_1981,8,D,NA,TRUE,12.09677419354839,6.082725060827251,TRUE
ROSS_1981,9,A,NA,TRUE,12.500000000000002,11.666666666666668,TRUE
ROSS_1981,9,D,NA,TRUE,35.714285714285715,6.4935064935064934,TRUE
ROSS_1981,10,B,NA,TRUE,4.499999999999999,2.542372881355932,TRUE
ROSS_1981,10,D,NA,TRUE,4.697986577181208,2.6365348399246704,TRUE
ROSS_1981,11,B,NA,TRUE,4.545454545454547,2.3809523809523814,TRUE
ROSS_1981,11,C,NA,TRUE,2.485380116959066,1.8398268398268414,TRUE
ROSS_1981,11,D,NA,TRUE,3.463203463203463,3.440860215053763,TRUE
ROSS_1981,12,C,NA,TRUE,2.4154589371980655,1.3020833333333321,TRUE
ROSS_1981,13,D,NA,TRUE,4.270375793069793,2.7006172839506193,TRUE
Smith_2002,1,A,M,FALSE,0.3861378038093977,0.26165103595529676,FALSE
Smith_2002,2,A,M,FALSE,0.49526803234395456,0.23694819779213042,FALSE
Kohn_2001,1,A,NA,TRUE,1.6981132075471703,1.3432835820895528,TRUE
Kohn_2001,1,B,NA,TRUE,1.8526315789473702,1.3134328358208966,TRUE
Kohn_2001,2,A,NA,FALSE,0.2777777777777778,0.13513513513513511,FALSE
Kohn_2001,2,B,NA,TRUE,1.305194805194804,1.0864864864864854,TRUE
Kohn_2001,3,A,NA,TRUE,2.089743589743593,1.3360655737704938,TRUE
Kohn_2001,3,B,NA,TRUE,1.434782608695654,1.3524590163934445,TRUE
Kohn_2001,4,A,NA,TRUE,1.3958333333333333,0.7052631578947368,TRUE
Kohn_2001,4,B,NA,TRUE,1.2156862745098036,0.9789473684210523,TRUE
Kohn_2001,5,A,NA,FALSE,0.4848484848484853,0.42857142857142894,FALSE
Kohn_2001,5,B,NA,FALSE,0.27678571428571314,0.24999999999999897,FALSE
Kohn_2001,6,A,NA,TRUE,0.7024793388429764,0.5629139072847692,TRUE
Kohn_2001,6,B,NA,TRUE,1.8235294117647054,1.2317880794701983,TRUE
Kohn_2001,7,A,NA,FALSE,0.6562499999999999,0.4772727272727272,FALSE
Kohn_2001,7,B,NA,TRUE,1.8918918918918923,1.0937500000000002,TRUE
Kohn_2001,8,A,NA,TRUE,0.857142857142857,0.7924528301886791,TRUE
Kohn_2001,8,B,NA,TRUE,0.9999999999999988,0.8548387096774184,TRUE
Kohn_2001,9,A,NA,FALSE,0.33333333333333515,0.2631578947368435,FALSE
Kohn_2001,9,B,NA,TRUE,0.9473684210526301,0.7826086956521726,TRUE
Kohn_2001,10,A,NA,FALSE,0.433333333333333,0.34210526315789447,FALSE
Kohn_2001,10,B,NA,TRUE,1.1000000000000003,1.0645161290322582,TRUE
Kohn_2001,11,A,NA,FALSE,0.8104265402843607,0.6380597014925375,FALSE
Kohn_2001,11,B,NA,TRUE,2.194312796208532,1.9786324786324798,TRUE
Kohn_2001,12,A,NA,FALSE,0.18518518518518343,0.15151515151515008,FALSE
Kohn_2001,12,B,NA,TRUE,0.7848101265822774,0.7654320987654311,TRUE
Kohn_2001,40,A,NA,FALSE,0.90909090909091,0.6153846153846159,FALSE
Kohn_2001,40,B,NA,TRUE,1.15,1.0454545454545454,TRUE
Kohn_2001,41,A,NA,TRUE,0.8571428571428559,0.4615384615384608,TRUE
Kohn_2001,41,B,NA,TRUE,1.454545454545453,1.2307692307692295,TRUE
Kohn_2001,42,A,NA,FALSE,0.7666666666666666,0.41071428571428564,FALSE
Kohn_2001,42,B,NA,FALSE,0.33333333333333215,0.23255813953488289,FALSE
Kohn_2001,13,A,NA,FALSE,0.7378640776699044,0.5016501650165027,FALSE
Kohn_2001,13,B,NA,TRUE,1.3106796116504869,1.153846153846155,TRUE
Kohn_2001,14,A,NA,FALSE,0.5193133047210304,0.4290780141843975,FALSE
Kohn_2001,14,B,NA,TRUE,1.896995708154507,1.6554307116104876,TRUE
Kohn_2001,34,A,NA,FALSE,0.32876712328767155,0.2758620689655175,FALSE
Kohn_2001,34,B,NA,TRUE,1.375000000000001,1.2054794520547956,TRUE
Kohn_2001,15,A,NA,FALSE,0.5874125874125873,0.531645569620253,FALSE
Kohn_2001,15,B,NA,TRUE,1.5913043478260886,1.2797202797202811,TRUE
Kohn_2001,16,A,NA,FALSE,0.19047619047619066,0.06722689075630259,FALSE
Kohn_2001,16,B,NA,FALSE,0.09411764705882361,0.06722689075630259,FALSE
Kohn_2001,17,A,NA,FALSE,0.08421052631578956,0.07407407407407414,FALSE
Kohn_2001,17,B,NA,TRUE,1.7972972972972974,1.2314814814814814,TRUE
Kohn_2001,18,A,NA,TRUE,0.9259259259259258,0.8547008547008548,TRUE
Kohn_2001,18,B,NA,FALSE,0.4111111111111102,0.34259259259259184,FALSE
Kohn_2001,19,A,NA,FALSE,0.6764705882352936,0.5476190476190472,FALSE
Kohn_2001,19,B,NA,TRUE,0.7368421052631585,0.5490196078431377,TRUE
Kohn_2001,20,A,NA,FALSE,0.3423423423423414,0.3193277310924362,FALSE
Kohn_2001,20,B,NA,TRUE,0.8828828828828832,0.5868263473053895,TRUE
Kohn_2001,21,A,NA,FALSE,0.41025641025641063,0.3870967741935487,FALSE
Kohn_2001,21,B,NA,TRUE,1.3404255319148917,1.0769230769230753,TRUE
Kohn_2001,22,A,NA,TRUE,0.828124999999999,0.803030303030302,TRUE
